Sample	posterior	ESS(posterior)	likelihood	prior
0	-3981.9447244503585	N	-3974.1498555724006	-7.794868877958134
1000	-3745.4992338537654	2.0	-3741.2904051869464	-4.2088286668189046
2000	-3749.052745479502	3.0	-3745.657119656986	-3.3956258225156084
3000	-3750.8724200747	4.0	-3745.606204610695	-5.2662154640052155
4000	-3754.7858299697573	5.0	-3748.1140925956847	-6.671737374072734
5000	-3746.5338900457155	6.0	-3742.4509883014675	-4.082901744247758
6000	-3745.4208112215956	7.0	-3741.802492639523	-3.6183185820729884
7000	-3747.5307386241966	8.0	-3742.63146491803	-4.899273706166733
8000	-3750.9186004727694	9.0	-3747.2719839578276	-3.646616514941771
9000	-3748.6460217792405	9.0	-3744.335492919642	-4.310528859598225
10000	-3751.3683856839702	10.0	-3746.5970370888667	-4.77134859510335
11000	-3749.0248090411274	11.0	-3745.4539233512983	-3.570885689829043
12000	-3746.168695828716	12.0	-3741.7903159529237	-4.378379875792272
13000	-3745.952887697882	13.0	-3742.1195746259245	-3.833313071957429
14000	-3749.309628539016	14.0	-3745.069518199062	-4.24011033995442
15000	-3748.099507691624	15.0	-3744.6685888977263	-3.430918793897663
16000	-3746.112118623618	16.0	-3742.0523715726617	-4.05974705095604
17000	-3745.8619993793486	17.0	-3741.9591979745537	-3.902801404794939
18000	-3750.7492973008398	18.0	-3746.889906077016	-3.859391223823706
19000	-3747.328025038692	18.0	-3742.921191481428	-4.406833557263643
20000	-3746.040559899892	19.0	-3742.7169483269945	-3.323611572897199
21000	-3749.246847887426	20.0	-3744.7606232686826	-4.486224618743551
22000	-3754.0588270895414	21.0	-3749.929439130522	-4.129387959019161
23000	-3746.4541677236116	22.0	-3742.843140075082	-3.6110276485296646
24000	-3748.562516573439	23.0	-3743.834938134424	-4.727578439014829
25000	-3746.829243704956	24.0	-3743.090749757187	-3.7384939477689114
26000	-3751.768863027034	25.0	-3747.120362741375	-4.64850028565869
27000	-3747.4244259994075	26.0	-3743.388366232838	-4.03605976656964
28000	-3746.6838479724447	27.0	-3742.4977492511366	-4.1860987213080545
29000	-3746.7777781963164	27.0	-3743.113027494594	-3.6647507017221614
30000	-3747.129568175628	28.0	-3742.2634829006424	-4.866085274985229
