Sample	posterior	ESS(posterior)	likelihood	prior
0	-82762.40920695756	N	-82739.01495242635	-23.39425453120083
1000	-64152.70032088219	2.0	-64148.65651299957	-4.043807882621409
2000	-64152.2082537145	3.0	-64145.88705500323	-6.3211987112722525
3000	-64149.67442258099	4.0	-64145.482188065216	-4.192234515770718
4000	-64151.184210241256	5.0	-64146.760866001845	-4.423344239412414
5000	-64151.0417489002	6.0	-64147.89066415349	-3.151084746704512
6000	-64148.965079623755	7.0	-64145.37256009242	-3.5925195313293807
7000	-64148.26569420333	8.0	-64144.9212350376	-3.3444591657284346
8000	-64151.749678772045	9.0	-64147.69934830151	-4.050330470535886
9000	-64155.695446260004	9.0	-64152.077576301795	-3.6178699582109703
10000	-64152.35810129304	10.0	-64147.73205962578	-4.626041667262771
11000	-64149.71971540037	11.0	-64146.86052251368	-2.8591928866940046
12000	-64149.84239687438	12.0	-64147.069241714635	-2.7731551597431845
13000	-64148.26693198883	13.0	-64145.38636542692	-2.8805665619100367
14000	-64150.53887263539	14.0	-64146.50223087383	-4.0366417615596095
15000	-64151.099404009976	15.0	-64148.26666841421	-2.832735595764717
16000	-64147.7374941163	16.0	-64145.110835023304	-2.6266590929970537
17000	-64152.14330133033	17.0	-64148.560798929786	-3.582502400543474
18000	-64150.36677868185	18.0	-64147.29809891952	-3.0686797623260293
19000	-64149.358189210456	18.0	-64146.35704348946	-3.001145721000164
20000	-64149.78173757169	19.0	-64146.925465177104	-2.8562723945842206
21000	-64149.35246581804	20.0	-64146.85087915088	-2.501586667159216
22000	-64151.78261107439	21.0	-64149.052658346474	-2.7299527279183016
23000	-64148.71892078879	22.0	-64145.96446691548	-2.7544538733145103
24000	-64146.848603274935	23.0	-64144.864486027196	-1.9841172477420044
25000	-64147.99246327691	22.6	-64146.82608318918	-1.1663800877265058
26000	-64147.96068161006	18.5	-64146.505129190526	-1.4555524195302132
27000	-64146.466453417626	16.0	-64145.82326988979	-0.6431835278332683
28000	-64150.75370763426	17.6	-64148.52345849478	-2.2302491394781616
29000	-64146.5824545253	10.6	-64145.120958174026	-1.4614963512705579
30000	-64151.274563860905	13.3	-64144.448538166595	-6.826025694307396
31000	-64150.699406559484	19.1	-64147.43428932076	-3.2651172387295997
32000	-64145.69619310867	11.7	-64144.3214130631	-1.3747800455696275
33000	-64147.50901860806	10.6	-64145.82135033734	-1.6876682707245596
34000	-64151.57193476059	12.8	-64149.063817800714	-2.508116959874455
35000	-64147.0879557504	12.1	-64145.1484234223	-1.9395323281020795
36000	-64146.44801251261	9.5	-64144.57319902378	-1.8748134888288417
37000	-64148.98328209577	9.4	-64147.40738630954	-1.5758957862303455
38000	-64151.27695678055	11.5	-64147.65196160628	-3.6249951742740905
39000	-64152.43241632901	14.1	-64150.24041339522	-2.192002933781807
40000	-64147.01312592133	14.9	-64145.064782712965	-1.9483432083652985
41000	-64149.90715760886	15.4	-64147.04413738164	-2.86302022721447
42000	-64147.725349106746	14.2	-64145.31598712084	-2.4093619859072426
43000	-64149.42499473302	14.5	-64147.683252312316	-1.7417424207011187
44000	-64147.21609259135	14.5	-64145.10116481608	-2.1149277752690834
45000	-64150.38604729775	15.3	-64147.87202755376	-2.5140197439811365
46000	-64148.24146320176	15.1	-64147.13103837936	-1.110424822402635
47000	-64147.355671540565	14.9	-64145.61523875099	-1.7404327895787197
48000	-64150.81912847588	15.9	-64148.32351060174	-2.4956178741449437
49000	-64150.543312135545	18.0	-64148.169140689184	-2.3741714463646
50000	-64147.57517002226	18.9	-64145.08658033879	-2.488589683466314
51000	-64151.87755140003	47.0	-64146.19318956487	-5.684361835162859
52000	-64150.29461258819	48.0	-64145.326248389574	-4.968364198617268
53000	-64149.97155786303	20.9	-64147.008977595404	-2.9625802676250554
