"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","GTR","relaxed_log_normal","birth_death",-64194.3417425399,6.5326125113044,2.74951893610918e-14,8.8211419089777
"2","GTR","relaxed_log_normal","coalescent_bayesian_skyline",-64209.9182193315,7.23778500614397,4.72583763939836e-21,14.3575911093316
"3","GTR","relaxed_log_normal","coalescent_constant_population",-64210.0518295097,7.72133464654598,4.13478216032873e-21,9.86752671324625
"4","GTR","relaxed_log_normal","coalescent_exp_population",-64198.2441590256,6.90021438739372,5.55211904244087e-16,4.75611990481626
"5","GTR","relaxed_log_normal","yule",-64187.3720826711,5.73697069470728,2.92510551606479e-11,6.62812025685431
"6","GTR","strict","birth_death",-64191.4189935925,6.9269844085361,5.11199540645533e-13,6.03277257941511
"7","GTR","strict","coalescent_bayesian_skyline",-64204.0175034269,7.39166926305898,1.72634326021299e-18,7.68508187333904
"8","GTR","strict","coalescent_constant_population",-64196.6698188243,7.2627125534527,2.68031620017706e-15,7.53560652243767
"9","GTR","strict","coalescent_exp_population",-64178.7956587472,6.07143704806222,0.000000155179776275462,5.22059241748837
"10","GTR","strict","yule",-64200.9777685358,7.42503415607188,3.60800593483392e-17,5.98288495985182
"11","HKY","relaxed_log_normal","birth_death",-64194.131911244,7.66081663387082,3.39144898739407e-14,6.43860207758125
"12","HKY","relaxed_log_normal","coalescent_bayesian_skyline",-64203.2560162186,7.11063824816182,3.69689270505648e-18,8.23387619656824
"13","HKY","relaxed_log_normal","coalescent_constant_population",-64187.575338056,6.0780097833216,2.38709028197695e-11,6.20210872686453
"14","HKY","relaxed_log_normal","coalescent_exp_population",-64179.7701348509,5.14813093148761,0.000000058563298101039,10.341347510105
"15","HKY","relaxed_log_normal","yule",-64184.6962158925,6.25775737457479,0.000000000424869654009543,5.66821361570305
"16","HKY","strict","birth_death",-64186.8788399328,7.31901950774676,4.79020540327734e-11,5.18247038101987
"17","HKY","strict","coalescent_bayesian_skyline",-64197.3072391556,7.22515655030431,1.4169610056368e-15,6.95885349253526
"18","HKY","strict","coalescent_constant_population",-64179.6231586577,5.31561768419348,0.0000000678354134817178,8.45007806905162
"19","HKY","strict","coalescent_exp_population",-64187.1448133091,5.41128144627587,3.67149859749701e-11,6.73475366089122
"20","HKY","strict","yule",-64178.892646418,6.24380778916832,0.000000140836074386358,6.83549114747647
"21","JC69","relaxed_log_normal","birth_death",-64171.0155270641,4.61723838717731,0.000371281559731962,8.65675777388738
"22","JC69","relaxed_log_normal","coalescent_bayesian_skyline",-64166.6961382294,4.40286122703718,0.0278990950164996,4.56950620740148
"23","JC69","relaxed_log_normal","coalescent_constant_population",-64163.5729707526,3.87223660257494,0.633817924842511,5.37467814116582
"24","JC69","relaxed_log_normal","coalescent_exp_population",-64166.7658828336,4.63547100114521,0.0260195882196809,4.20332950879938
"25","JC69","relaxed_log_normal","yule",-64176.3509748234,5.25226417862304,0.00000178874263874543,5.32586928506477
"26","JC69","strict","birth_death",-64169.438787709,4.74747646995067,0.00179668764417619,6.08618917124044
"27","JC69","strict","coalescent_bayesian_skyline",-64170.6122698417,4.79107248787228,0.000555694075173958,5.2570608369675
"28","JC69","strict","coalescent_constant_population",-64166.6810963236,4.67571826420698,0.0283219226717344,6.83134059340218
"29","JC69","strict","coalescent_exp_population",-64164.3858373017,4.57594997925679,0.28115192436906,3.72144092289856
"30","TN93","relaxed_log_normal","birth_death",-64186.4707150556,6.68573012671008,7.20444480326663e-11,5.77551967531187
"31","TN93","relaxed_log_normal","coalescent_bayesian_skyline",-64172.7854292714,5.64012529985631,0.0000632476826269401,6.28863840547123
"32","TN93","relaxed_log_normal","coalescent_constant_population",-64178.9120449429,6.50780619448312,0.000000138130390268796,7.14325415231172
"33","TN93","relaxed_log_normal","coalescent_exp_population",-64189.918838615,6.14369256622046,2.29139248086166e-12,9.14564676106271
"34","TN93","relaxed_log_normal","yule",-64190.2878121332,6.56773881049208,1.58436894294874e-12,10.3210628087979
"35","TN93","strict","birth_death",-64178.193561439,5.11889998912075,0.000000283349636574154,4.70214675774573
"36","TN93","strict","coalescent_bayesian_skyline",-64194.6390916617,6.85765974269592,2.0423004462209e-14,7.32442084507382
"37","TN93","strict","coalescent_constant_population",-64190.6588994091,7.09180056655376,1.09318877708147e-12,7.87273490529106
"38","TN93","strict","coalescent_exp_population",-64202.9858563334,7.36918715712767,4.84357237550188e-18,11.9491109788934
"39","TN93","strict","yule",-64184.2844107985,5.6598796126503,0.000000000641357817910583,8.01626733413316
