Sample	posterior	ESS(posterior)	likelihood	prior
0	-4017.982608203395	N	-4014.165170429248	-3.817437774147018
1000	-2597.9940228550845	2.0	-2594.7666447161077	-3.2273781389765386
2000	-2596.061922907238	3.0	-2593.355103929591	-2.70681897764674
3000	-2598.425844011098	4.0	-2595.6209386932787	-2.8049053178191086
4000	-2599.6898535703126	5.0	-2595.667598286025	-4.02225528428759
5000	-2597.1529687726093	6.0	-2594.2598187224353	-2.8931500501741096
6000	-2605.7256640529595	7.0	-2603.1438538055286	-2.5818102474309703
7000	-2596.9539124139646	8.0	-2594.328778272099	-2.625134141865722
8000	-2596.7210035958924	9.0	-2593.8650004942806	-2.8560031016115923
9000	-2599.6780273709383	9.0	-2594.5314639308162	-5.146563440121919
10000	-2598.655033514475	10.0	-2595.338302363591	-3.316731150883646
11000	-2599.7232172476606	11.0	-2594.7832412722737	-4.939975975387082
12000	-2597.804126186405	12.0	-2594.6424192996474	-3.1617068867578526
13000	-2598.060049126412	13.0	-2594.15663503366	-3.9034140927517837
14000	-2598.385580835983	14.0	-2595.5240815886114	-2.8614992473718233
15000	-2596.825578968187	15.0	-2594.3566949965702	-2.468883971616968
16000	-2598.466775745282	16.0	-2594.544617935681	-3.9221578096011074
17000	-2597.0861232253005	17.0	-2594.63526323795	-2.450859987350768
18000	-2596.9009724815983	18.0	-2593.952117119453	-2.948855362145533
19000	-2598.626919241574	18.0	-2595.4232842541305	-3.203634987443464
20000	-2597.0676973121954	19.0	-2593.815018353564	-3.2526789586311784
21000	-2598.6618996993384	20.0	-2596.18476164774	-2.477138051598379
22000	-2597.649145250437	21.0	-2593.667403671115	-3.981741579321978
23000	-2600.592816451842	22.0	-2596.7471757224725	-3.8456407293690797
24000	-2597.9405769562686	23.0	-2594.5202064914133	-3.420370464855452
25000	-2597.233613793648	24.0	-2594.816946914389	-2.4166668792592665
26000	-2597.860770886554	25.0	-2594.7723235452245	-3.0884473413291826
27000	-2597.6038222565053	26.0	-2595.0907187322714	-2.51310352423402
28000	-2600.9959893244036	27.0	-2599.418131296314	-1.5778580280892038
29000	-2598.0649777168715	27.0	-2594.7128954693435	-3.3520822475280303
30000	-2598.7850944980887	28.0	-2596.113255362072	-2.671839136016763
31000	-2596.7920361474976	29.0	-2594.4277600043065	-2.3642761431913173
32000	-2598.3588575521985	30.0	-2595.616564741107	-2.7422928110912723
33000	-2597.626761612483	31.0	-2594.808810410574	-2.817951201908737
34000	-2597.777727146874	32.0	-2595.1502532520262	-2.6274738948477308
35000	-2601.4157111637683	33.0	-2597.9829209042905	-3.432790259477765
36000	-2597.206337688067	34.0	-2594.6330827180022	-2.5732549700646796
37000	-2596.023710758618	35.0	-2593.601642816545	-2.422067942073312
38000	-2597.5731037580995	36.0	-2595.3356837889005	-2.237419969199098
39000	-2603.6091249005776	36.0	-2599.324786413289	-4.284338487288434
40000	-2598.092122503239	37.0	-2594.0470996020576	-4.045022901181057
41000	-2597.3628895681013	38.0	-2593.863828982612	-3.499060585489083
42000	-2600.6965164374824	39.0	-2595.963546319681	-4.732970117801427
43000	-2598.8831401351063	40.0	-2595.210675144407	-3.6724649906990425
44000	-2598.2284721075225	41.0	-2594.598129690161	-3.630342417361637
45000	-2599.463569880905	42.0	-2596.1866778609046	-3.2768920200003517
46000	-2595.8885541144796	43.0	-2593.1149151646805	-2.773638949799269
47000	-2599.110067446352	44.0	-2595.951137988123	-3.1589294582288696
48000	-2596.2297013166117	45.0	-2593.535884117166	-2.6938171994455224
49000	-2597.381678678806	45.0	-2593.9520928862044	-3.429585792601875
50000	-2600.7619592661476	46.0	-2599.2388743256824	-1.5230849404653235
51000	-2599.5842244603978	47.0	-2594.57747059218	-5.006753868217951
52000	-2598.7283310034545	48.0	-2595.8547495872804	-2.8735814161742264
53000	-2601.2232995288728	49.0	-2597.873255150558	-3.350044378314717
54000	-2599.544993095934	50.0	-2596.7977336860786	-2.7472594098553547
55000	-2600.785983584875	51.0	-2596.977217794034	-3.8087657908406856
56000	-2596.1581466577063	52.0	-2593.9139909699693	-2.2441556877368214
57000	-2596.609689858705	53.0	-2593.966468755999	-2.643221102706103
58000	-2598.989385948618	54.0	-2595.834217472625	-3.1551684759928107
59000	-2596.9160941048253	54.0	-2594.471305301463	-2.444788803362194
60000	-2598.1553863432996	55.0	-2594.5695328799193	-3.58585346338036
61000	-2597.188195396867	56.0	-2595.332183186805	-1.8560122100618148
62000	-2597.1288771928726	57.0	-2594.209209294948	-2.919667897924496
63000	-2608.8685998518986	58.0	-2601.526196478609	-7.342403373289482
64000	-2600.723459793502	59.0	-2597.2569310724216	-3.466528721080606
65000	-2597.6416556620497	60.0	-2595.3363947108496	-2.305260951199898
66000	-2596.5021269277627	61.0	-2593.782982335701	-2.7191445920614825
67000	-2599.532423737306	62.0	-2595.801412176628	-3.731011560677829
68000	-2599.8900831134065	63.0	-2596.3041000135395	-3.585983099867102
69000	-2596.2047402570615	63.0	-2593.700942096373	-2.5037981606885102
70000	-2599.4767355230047	64.0	-2596.871282922635	-2.60545260036933
71000	-2600.798101496385	65.0	-2596.7766884305065	-4.021413065878087
72000	-2603.1544574642676	66.0	-2596.733272419911	-6.42118504435658
73000	-2597.0042409621183	67.0	-2593.5278587296602	-3.4763822324579645
74000	-2601.509812219213	68.0	-2599.203037478505	-2.306774740707891
75000	-2597.74473172812	69.0	-2595.4555747843274	-2.2891569437926598
