#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:alignment_twin_evidence" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:alignment_twin_evidence" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:alignment_twin_evidence" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.alignment_twin_evidence" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:alignment_twin_evidence" name="distribution" x="@birthRate.t:alignment_twin_evidence">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="kappa1Prior.s:alignment_twin_evidence" name="distribution">
#            <parameter id="kappa1.s:alignment_twin_evidence" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.1" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="Infinity">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="kappa2Prior.s:alignment_twin_evidence" name="distribution">
#            <parameter id="kappa2.s:alignment_twin_evidence" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.3" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="Infinity">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@alignment_twin_evidence" id="treeLikelihood.alignment_twin_evidence" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:alignment_twin_evidence">
#            <siteModel id="SiteModel.s:alignment_twin_evidence" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:alignment_twin_evidence" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:alignment_twin_evidence" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:alignment_twin_evidence" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="tn93.s:alignment_twin_evidence" kappa1="@kappa1.s:alignment_twin_evidence" kappa2="@kappa2.s:alignment_twin_evidence" spec="beast.evolution.substitutionmodel.TN93">
#                    <frequencies id="estimatedFreqs.s:alignment_twin_evidence" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:alignment_twin_evidence" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:alignment_twin_evidence" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:alignment_twin_evidence" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	NSlikelihood	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa1	kappa2	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	YuleModel	birthRate
0	-4108.095235757458	-4115.35251917824	-4108.095235757458	-7.257283420782343	-4108.095235757458	0.9617085429742835	7.630189848133139	0.5993311457862731	0.2651785394380451	0.233857317900373	0.25225522101589787	0.24870892164568403	-2.3805563991934156	1.7565168362148604
1	-4096.577044972039	-4113.94836227711	-4096.577044972039	-17.371317305070885	-4096.577044972039	8.405143762079131	4.310512001373449	0.7095620256054382	0.2532279857609863	0.23984468156080987	0.25499422972825464	0.2519331029499492	-13.323920396939037	0.14488651981071446
2	-4077.669208621307	-4077.732552843102	-4077.669208621307	-0.0633442217950102	-4077.669208621307	0.19988725267747567	5.266396696382061	0.8644502960860045	0.2328351299317107	0.2469748116281189	0.2572254312111607	0.2629646272290096	4.296479027530931	13.381114505087224
3	-3984.2356753206573	-3991.457880052783	-3984.2356753206573	-7.2222047321257	-3984.2356753206573	0.654369595165289	5.21349790579833	2.0468666033989207	0.23051692305669433	0.25090047524112896	0.2688161824691504	0.24976641923302623	-2.409004909244958	7.230372996126033
4	-3652.6029849076017	-3659.5500269017384	-3652.6029849076017	-6.947041994136933	-3652.6029849076017	0.4887594668782491	7.082056934181399	1.218415914459829	0.2246576628441315	0.2558192707684657	0.27447195470376745	0.24505111168363522	-2.0082888793960656	10.884832351683214
5	-3569.863630995829	-3572.557909673338	-3569.863630995829	-2.6942786775089846	-3569.863630995829	0.3554590017755748	5.139924847434459	2.1418306021721385	0.2254418444974474	0.2649463053973382	0.2679660914338318	0.24164575867138244	2.1366243646450895	5.186407541566761
6	-3421.6098095269217	-3428.860140766906	-3421.6098095269217	-7.25033123998453	-3421.6098095269217	0.9439818038585129	3.7484936337842694	0.9985145313608136	0.22807263259312302	0.26817574204159156	0.2802145264160479	0.22353709894923746	-3.292301569916398	2.050577261160256
7	-3382.316532896457	-3391.730462549722	-3382.316532896457	-9.413929653264978	-3382.316532896457	2.2733617759483384	3.6187606987445036	0.9776837302630956	0.243808256673289	0.26579029806088944	0.2843874280007813	0.20601401726504015	-5.505396908944017	1.0353451465338117
8	-3093.2366827780043	-3104.4056240806676	-3093.2366827780043	-11.168941302663558	-3093.2366827780043	2.5108890482693416	2.8239352503300714	2.339027387071505	0.2683992825886607	0.2541810387775873	0.26677233794599314	0.2106473406877589	-6.989219821660245	0.6723602950177182
9	-2928.768331553542	-2933.6638793174243	-2928.768331553542	-4.895547763882195	-2928.768331553542	0.5562552701404427	5.985034449635791	0.8744428736992037	0.2800796946656759	0.25753691145110263	0.25572861590159107	0.20665477798163037	-0.34532263898188154	2.443390894866897
10	-2910.676955376831	-2912.8909835527456	-2910.676955376831	-2.2140281759149123	-2910.676955376831	0.35249277156245623	1.3978284384042632	2.8921149838865663	0.2780434483874442	0.2770237320325646	0.2662435191255801	0.17868930045441106	1.609819664663732	6.135113136645186
11	-2810.862240495318	-2815.36559126348	-2810.862240495318	-4.503350768161942	-2810.862240495318	0.6977788197095315	1.0839416368245753	2.9722515587069966	0.28723916996635523	0.2662861532906804	0.26196580507667727	0.18450887166628704	-0.7762173596983744	1.5186813879691914
12	-2799.524810002632	-2802.382343508948	-2799.524810002632	-2.8575335063160416	-2799.524810002632	0.464564876443583	0.6400434648408079	1.590468011475183	0.2868031022637841	0.26924032933805064	0.25515242619264844	0.18880414220551675	0.20566078041248304	2.807090105904287
13	-2796.703906227256	-2803.1177187409303	-2796.703906227256	-6.413812513673978	-2796.703906227256	1.1344817536751823	0.5846718014176894	3.668695603574365	0.28188169757180875	0.26035369833710686	0.2540636428369161	0.20370096125416817	-2.5820806837974803	2.3825989384432162
14	-2765.4586242727096	-2769.411118513243	-2765.4586242727096	-3.952494240533396	-2765.4586242727096	0.5607420134895992	1.0514805277280919	1.4646934224331907	0.28814007982275647	0.23743035504891488	0.2562236675119804	0.21820589761634807	-0.8254502678652145	5.068346849521573
15	-2734.2030470550717	-2736.99339256402	-2734.2030470550717	-2.7903455089482474	-2734.2030470550717	0.47515774767425395	0.5339052923497969	0.9270689622422712	0.2873497982730535	0.23937982339151903	0.2597451174649374	0.21352526087048984	0.008495436280028024	6.154695036528914
16	-2731.148000933814	-2738.029575662036	-2731.148000933814	-6.8815747282224695	-2731.148000933814	1.2952300734703024	0.7270475378788068	0.29951580546669354	0.295010831660603	0.21397310593516491	0.2650265150705533	0.2259895473336786	-4.008560218516525	1.702780753328563
17	-2722.268923936792	-2729.2284443154267	-2722.268923936792	-6.9595203786346715	-2722.268923936792	1.1625276109372815	1.8037673606820774	0.30405471011508656	0.3004193245934782	0.21397310593516491	0.2650265150705533	0.2205810544008034	-3.6866825706881836	0.8768950068482351
18	-2683.686469474281	-2686.5435221825956	-2683.686469474281	-2.857052708314902	-2683.686469474281	0.6023044819832337	0.481393221679139	1.0547235312544079	0.2803382873718081	0.20828999634899176	0.29079066187839653	0.2205810544008034	-0.004956697658205833	2.8582359998944216
19	-2671.1020937082158	-2677.5296799703215	-2671.1020937082158	-6.427586262105772	-2671.1020937082158	0.912429741143321	0.2581881005531706	2.0469064732853464	0.27350709506385945	0.19172559470224126	0.3149228854377527	0.21984442479614638	-2.9820874292056487	2.83708823019818
20	-2659.2483118122227	-2664.2877596411404	-2659.2483118122227	-5.039447828917842	-2659.2483118122227	0.8784270342736422	0.4833421721800643	1.8252280876724236	0.27350709506385945	0.1891125127376368	0.3149228854377527	0.22245750676075085	-1.875401754790633	1.6848068596442403
21	-2627.716261224081	-2632.9790047575093	-2627.716261224081	-5.262743533428247	-2627.716261224081	0.8395464125371824	0.977606457843502	0.9402829627437823	0.2729071788148827	0.19803556588077323	0.30068562761048506	0.22837162769385883	-2.3675220772728762	3.2713617950735663
22	-2618.119533280145	-2624.63763871682	-2618.119533280145	-6.518105436675219	-2618.119533280145	1.0660177131537059	1.3874456183980233	0.8086821071616815	0.27102790540562693	0.20162114915245702	0.30068562761048506	0.22666531783143082	-3.5037558158659285	2.2800763097621024
23	-2616.729543543708	-2622.927203499522	-2616.729543543708	-6.197659955813745	-2616.729543543708	1.057422770422633	1.6333429843768905	0.8837634468244554	0.27279939653775226	0.20162114915245702	0.2988562540730746	0.2267232002367159	-3.059437862337454	2.108174240341438
24	-2616.1684542362864	-2624.5877341753417	-2616.1684542362864	-8.419279939055114	-2616.1684542362864	1.0960253200978092	2.0318650658974557	1.5029872885224813	0.2787740083432362	0.2065190024344465	0.2965784235477628	0.21812856567455435	-4.8792453328193774	0.5303116677329569
25	-2614.4691579767186	-2620.1513216710628	-2614.4691579767186	-5.682163694344332	-2614.4691579767186	0.9946132134111635	1.0723403358819983	1.1573312813084546	0.28051265372532247	0.20585237221338418	0.29323661361362785	0.22039836044766536	-2.6718608161023454	2.4205287302411933
26	-2614.413425276826	-2621.1799464096785	-2614.413425276826	-6.7665211328528105	-2614.413425276826	1.1066086967092832	2.183892422175069	1.477495035873793	0.2757709427393393	0.21059408319936734	0.29323661361362785	0.22039836044766536	-3.1766316430055443	1.8333734217757898
27	-2610.9342657896877	-2617.0254006510513	-2610.9342657896877	-6.09113486136354	-2610.9342657896877	1.0318443466218081	1.448925509097719	1.427857418246844	0.2730025680321934	0.21385283841782798	0.28508867158564216	0.22805592196433627	-2.820653346350653	1.1898779720668136
28	-2610.54421227288	-2616.8149347264402	-2610.54421227288	-6.27072245356031	-2610.54421227288	1.0213199900758434	1.4062132573091866	2.0524607928887284	0.27709310005725096	0.21259604603772375	0.28508867158564216	0.22522218231938293	-2.762346036190176	2.6387964843939966
29	-2603.5960379519092	-2608.536047656876	-2603.5960379519092	-4.940009704966456	-2603.5960379519092	0.8318734351009721	1.6360525509483579	0.9383758657543381	0.26760426976545826	0.22750759310607635	0.2650443050879879	0.23984383204047727	-1.7826748851803302	2.1152325892645676
30	-2601.678740247747	-2609.396393085143	-2601.678740247747	-7.717652837395877	-2601.678740247747	1.2777841719944707	2.1707201021620715	0.9832566997012271	0.2515155186505109	0.23535323778462308	0.2596543105271347	0.253476933037731	-4.328225585984894	2.3229943543134275
31	-2596.4099535638175	-2604.3155824593646	-2596.4099535638175	-7.905628895547178	-2596.4099535638175	1.584112407060772	2.1707201021620715	1.836262415072097	0.2574449666456469	0.24511372085660738	0.24176649625983276	0.25567481623791266	-4.173242362568912	1.412310618364657
32	-2593.983840917678	-2601.179336578364	-2593.983840917678	-7.195495660685944	-2593.983840917678	1.3807997288132385	1.627617572836979	1.0859790789973325	0.258215330311223	0.257623358751448	0.2315790297236518	0.252582281213677	-3.98816804445679	1.5237723662413052
33	-2593.4661958540046	-2599.637624078267	-2593.4661958540046	-6.17142822426222	-2593.4661958540046	1.113795742999797	1.841169995652487	0.7088833335732361	0.25957477996989103	0.257623358751448	0.2315790297236518	0.25122283155500896	-2.994272388371927	1.794450080205233
34	-2593.4485874560814	-2600.0165674036457	-2593.4485874560814	-6.567979947564124	-2593.4485874560814	1.2190128139530103	1.841169995652487	0.6702842684529539	0.24777505955941115	0.2584887212523162	0.2393684392927507	0.2543677798955218	-3.397648189075643	1.9837786777775273
35	-2591.8551814056186	-2599.1475136803365	-2591.8551814056186	-7.292332274717971	-2591.8551814056186	1.3583533420363838	1.841169995652487	1.3275936775087458	0.24726308175792272	0.2584887212523162	0.24716165690001918	0.2470865400897417	-3.9014872897683164	1.7120547612960715
36	-2591.395777280424	-2597.2705146124963	-2591.395777280424	-5.874737332072118	-2591.395777280424	1.0680728604202547	1.3325460461923497	0.8848730587992233	0.23818620572709573	0.2729421564070876	0.24783857755035418	0.24103306031546223	-2.8600901591166545	2.0305815037252475
37	-2591.037252369286	-2596.518411706051	-2591.037252369286	-5.481159336765251	-2591.037252369286	1.0286786557476932	1.3325460461923497	0.8848730587992233	0.24772855587664935	0.26632696919334775	0.23564385143871727	0.25030062349128535	-2.4665121638097878	1.6487384933703813
38	-2590.5531657235124	-2597.2533466830682	-2590.5531657235124	-6.700180959555628	-2590.5531657235124	1.0957810761579911	1.8418941891928569	1.1304388927713178	0.24571552387765688	0.264419215306246	0.2407984923845638	0.24906676843153305	-3.387799945590236	0.9175690105413904
39	-2590.3020521073263	-2596.425032112488	-2590.3020521073263	-6.122980005162131	-2590.3020521073263	1.0938300191895507	1.8418941891928569	1.1304388927713178	0.24721774438166827	0.264419215306246	0.2407984923845638	0.24756454792752167	-2.8105989911967395	1.4870066786675264
40	-2590.2453090067047	-2596.670200333624	-2590.2453090067047	-6.424891326919431	-2590.2453090067047	1.1313603036526299	1.8119169235229236	1.0735391715253118	0.24538380608464766	0.26172815351809015	0.2426324306815844	0.2502556097156775	-3.146537125044859	2.0548811724604223
41	-2590.174391861432	-2596.4510320476406	-2590.174391861432	-6.276640186208635	-2590.174391861432	1.1533245019594696	1.739734021884193	1.0735391715253118	0.24441986244828948	0.26482041409532264	0.24523861603311647	0.24552110742327116	-3.0278569661397845	1.2601937354355413
