"","x"
"1",0.023427456729781
"2",0.0124939655950508
"3",0.022283431336286
"4",0.0326303786557337
"5",0.0236994691029822
"6",0.0519249251779224
"7",0.0729530021693717
"8",0.0958153201516595
"9",0.0401757007978049
"10",0.0129389065514345
"11",0.0672792038956885
"12",0.0525304644742813
"13",0.0219311697785914
"14",0.0365857662285271
"15",0.018705620984523
"16",0.0710490349552678
"17",0.0178990567715668
"18",0.0225775032099814
"19",0.0203619233331134
"20",0.023329046821448
"21",0.0501259738555807
"22",0.0126077220780607
"23",0.0367321973344626
"24",0.0342204663436373
"25",0.0207734388229095
"26",0.0541856744753944
"27",0.0326067015453775
"28",0.0298994688467703
"29",0.0319816796348526
"30",0.0160070333550005
"31",0.0437109865743239
"32",0.0136721672779745
"33",0.0277384753618313
"34",0.0478202019662173
"35",0.0224940221856749
"36",0.0612012847785781
"37",0.0477314777221702
"38",0.0604701166441588
"39",0.0462256123274426
"40",0.0443651169372132
"41",0.00984572988043462
"42",0.0167811497731742
"43",0.0396799297779888
"44",0.0276414866330657
"45",0.026937574500334
"46",0.0167121376000195
"47",0.0696485441041739
"48",0.0696344905373895
"49",0.0311364250633408
"50",0.133422643971387
"51",0.0483873116283726
"52",0.00735857893062082
"53",0.0563287874341898
"54",0.022172956040307
"55",0.0305473108331075
"56",0.0799983322588079
"57",0.00735525147531278
"58",0.0259975324056017
"59",0.0564559460248978
"60",0.090129571728001
"61",0.0192619009803211
"62",0.0334557077415556
"63",0.0262786112059315
"64",0.0249023508690233
"65",0.00782584219994433
"66",0.0656371713063377
"67",0.0182872750139689
"68",0.018245624269595
"69",0.0352129746113312
"70",0.0257811052516591
"71",0.0360648833732235
"72",0.0165032846018658
"73",0.00736825977964497
"74",0.0329290277281949
"75",0.0707262584959083
"76",0.0717800624277132
"77",0.0614611030303409
"78",0.026627942522946
"79",0.00262287640498635
"80",0.0389685254031843
"81",0.0256140512028793
"82",0.0299098495796102
"83",0.0292161191523921
"84",0.0413293821665659
"85",0.0441605784517322
"86",0.09973330917028
"87",0.038662446218757
"88",0.0544018802299925
"89",0.0202205545637647
"90",0.0636740098229812
"91",0.0339179845149336
"92",0.0367674574526473
"93",0.0589621043082489
"94",0.0377100909323599
"95",0.058759334592562
"96",0.00630088433977325
"97",0.0716741798857144
"98",0.0511615246984421
"99",0.0595932762302346
"100",0.0141836261709734
"101",0.0198480082789364
"102",0.0573141440495444
"103",0.0304163154459448
"104",0.0209398310696436
"105",0.0860618538502788
"106",0.0277740790644113
"107",0.0691863337819026
"108",0.0157750458958031
"109",0.0397939612147208
"110",0.011656290366014
"111",0.0418811791766721
"112",0.0302547925885583
"113",0.0092468736968762
"114",0.0257133349738246
"115",0.0101309237730683
"116",0.020957148480138
"117",0.0242099182960936
"118",0.0524398854598933
"119",0.0259860983549631
"120",0.0483423062835103
"121",0.0664228627022494
"122",0.0318529735767666
"123",0.0126809979843932
"124",0.0983683203499583
"125",0.0922524937322783
"126",0.0172675708261092
"127",0.0341087209962745
"128",0.056544042673783
"129",0.0314581305702037
"130",0.0320859331493162
"131",0.0186194043027803
"132",0.0200478730028743
"133",0.0242482016210999
"134",0.0477789650637436
"135",0.0496404948122942
"136",0.0846529877918487
"137",0.0818202147068291
"138",0.04351131727804
"139",0.0382741514053857
"140",0.0390281994289727
"141",0.0452586603992134
"142",0.0104489806770131
"143",0.0340976235250701
"144",0.07184493761942
"145",0.0142782373957697
"146",0.0162494999364975
"147",0.0356105015953638
"148",0.0612111105748859
"149",0.0555054521596612
"150",0.0610272262660736
"151",0.0463193571185135
"152",0.0270222456888955
"153",0.0455777880443339
"154",0.0600011784463892
"155",0.0407114383075905
"156",0.0498871818007453
"157",0.0493046990502183
"158",0.0724478227992562
"159",0.0643853299093319
"160",0.0561968848981603
"161",0.058817951810912
"162",0.0826106247360943
"163",0.108966733585843
"164",0.0493632870126137
"165",0.0645026823715533
"166",0.0315211634661876
"167",0.0181984506194562
"168",0.0639419974196289
"169",0.0280677346482608
"170",0.0263434283725144
"171",0.0784902604303182
"172",0.0298633296270552
