"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","GTR","relaxed_log_normal","birth_death",-3092.19517933929,4.48232628223532,0.0000126695172404567,8.03657324242295
"2","GTR","relaxed_log_normal","yule",-3087.15506279676,3.41953901445199,0.00195728861257065,7.56554032255822
"3","GTR","strict","birth_death",-3099.05281929254,4.87260419435349,0.0000000133206334030372,6.08742547375579
"4","GTR","strict","yule",-3117.19652400317,5.21509891684192,1.75717104856422e-16,12.7371366428005
"5","HKY","relaxed_log_normal","birth_death",-3090.79111951742,3.83736473051113,0.0000515864330693405,6.0472143877389
"6","HKY","relaxed_log_normal","yule",-3089.06505126754,4.09437795149478,0.000289839396031444,10.5970188097212
"7","HKY","strict","birth_death",-3100.88744213966,5.26021169502458,0.00000000212695497918011,6.7099910141495
"8","HKY","strict","yule",-3095.93126296235,4.6972611249213,0.000000302133975643939,9.31573777127239
"9","JC69","relaxed_log_normal","birth_death",-3081.59099410673,3.27345969790558,0.510621619159881,6.29607847616134
"10","JC69","relaxed_log_normal","yule",-3081.63973495339,2.77665741111688,0.486330287970844,6.18498670937592
"11","JC69","strict","birth_death",-3088.69023453508,3.757413949173,0.000421636553467124,6.86194288648902
"12","TN93","relaxed_log_normal","birth_death",-3089.09303832319,3.79656926668921,0.000281840105156154,9.43041340058618
"13","TN93","relaxed_log_normal","yule",-3092.98854750083,4.27096605944668,0.00000573066012696195,9.63096415601033
"14","TN93","strict","birth_death",-3098.70552581651,4.95572290323816,0.0000000188517866669292,5.93722626640319
"15","TN93","strict","yule",-3091.43244302436,3.87772019526277,0.0000271651582626165,13.7577825011412
