Sample	NSlikelihood	posterior	ESS(posterior)	likelihood	prior
43	-3745.859666911214	-3752.498100888792	4.3	-3745.859666911214	-6.638433977578384
44	-3743.239628413943	-3750.462539679667	4.4	-3743.239628413943	-7.222911265723829
45	-3741.4329328431513	-3749.0226897737707	4.5	-3741.4329328431513	-7.589756930619333
46	-3738.1578993794014	-3745.4460998987015	4.5	-3738.1578993794014	-7.2882005192998385
47	-3738.0610822926883	-3745.482132941264	4.6	-3738.0610822926883	-7.421050648575718
48	-3737.971944908089	-3744.103851657632	4.7	-3737.971944908089	-6.1319067495427095
49	-3737.956276207419	-3745.081539589144	5.0	-3737.956276207419	-7.125263381725223
50	-3735.892295722463	-3741.774108044988	5.1	-3735.892295722463	-5.881812322525089
51	-3735.678389964826	-3741.7648055392992	5.2	-3735.678389964826	-6.086415574473634
52	-3735.2327607873876	-3741.374521812428	5.3	-3735.2327607873876	-6.141761025040621
53	-3735.0199463639897	-3741.2603493473057	5.4	-3735.0199463639897	-6.240402983315853
54	-3734.874397856999	-3742.0880425844834	5.5	-3734.874397856999	-7.213644727484167
55	-3734.752179401433	-3740.7315854065455	5.6	-3734.752179401433	-5.9794060051126765
56	-3734.5148089814843	-3740.6535172926706	5.7	-3734.5148089814843	-6.138708311186081
57	-3734.5135135635237	-3740.7533593898847	5.8	-3734.5135135635237	-6.239845826360915
58	-3734.472800698429	-3740.702809259144	5.9	-3734.472800698429	-6.230008560714868
59	-3734.463226878994	-3741.9841543825014	6.1	-3734.463226878994	-7.520927503507169
60	-3734.4522769862397	-3741.50507158603	6.2	-3734.4522769862397	-7.052794599790523
61	-3734.336297830137	-3740.4517510996147	6.3	-3734.336297830137	-6.1154532694778085
62	-3734.266568067257	-3740.3410694361773	6.4	-3734.266568067257	-6.074501368920174
63	-3734.244480751773	-3741.6631290838254	6.5	-3734.244480751773	-7.418648332052154
64	-3734.213721458444	-3740.244960130433	6.6	-3734.213721458444	-6.0312386719889135
65	-3734.1824126406773	-3742.4364766046233	6.7	-3734.1824126406773	-8.254063963946118
66	-3734.169626396961	-3740.406447530541	6.8	-3734.169626396961	-6.236821133579502
67	-3734.1691790419654	-3742.059273473992	6.9	-3734.1691790419654	-7.890094432026704
68	-3734.1409139962457	-3740.6594890423926	7.0	-3734.1409139962457	-6.518575046146809
69	-3734.1208577998364	-3740.1844367577537	7.2	-3734.1208577998364	-6.063578957917374
70	-3734.114689910175	-3740.9461632253788	7.3	-3734.114689910175	-6.831473315203638
71	-3734.093723017896	-3740.1040913521024	7.4	-3734.093723017896	-6.010368334206301
72	-3734.0663371481155	-3740.082536030733	7.5	-3734.0663371481155	-6.016198882617736
73	-3734.054564462482	-3740.4765183071963	7.6	-3734.054564462482	-6.4219538447142686
74	-3734.050657843935	-3740.318146309314	7.7	-3734.050657843935	-6.267488465379301
75	-3734.0450259045874	-3740.733993817287	7.8	-3734.0450259045874	-6.688967912699152
76	-3734.035690802741	-3740.0822739779974	7.9	-3734.035690802741	-6.046583175256372
77	-3734.034714806955	-3740.0349776801786	8.0	-3734.034714806955	-6.0002628732237495
78	-3734.029368886756	-3742.054905575357	8.1	-3734.029368886756	-8.02553668860119
79	-3734.026451158387	-3740.0731358770945	8.5	-3734.026451158387	-6.046684718707582
80	-3734.0249742820465	-3742.073609001142	8.6	-3734.0249742820465	-8.048634719095578
81	-3734.0246860810116	-3740.0299358757743	8.7	-3734.0246860810116	-6.005249794762756
82	-3734.0240433364024	-3740.2933796863917	8.7	-3734.0240433364024	-6.269336349989189
83	-3734.0229678562023	-3740.169670482313	8.8	-3734.0229678562023	-6.146702626110785
84	-3734.022245586332	-3742.138456006685	8.9	-3734.022245586332	-8.11621042035333
85	-3734.0218610660972	-3740.2070358460314	9.0	-3734.0218610660972	-6.185174779933981
86	-3734.0218278757843	-3740.068678794759	9.1	-3734.0218278757843	-6.046850918974743
87	-3734.0214401847925	-3741.2931997405544	9.2	-3734.0214401847925	-7.271759555761784
88	-3734.021301313193	-3740.097936080593	9.3	-3734.021301313193	-6.076634767400334
89	-3734.021279372122	-3740.1057783665537	9.2	-3734.021279372122	-6.084498994431662
90	-3734.020070793925	-3740.1014093588587	9.3	-3734.020070793925	-6.081338564933828
91	-3734.018658883271	-3740.026839436502	9.3	-3734.018658883271	-6.008180553231077
92	-3734.0182042369674	-3740.283004633369	9.4	-3734.0182042369674	-6.264800396401228
