Sample	posterior	ESS(posterior)	likelihood	prior
0	-4957.029147423198	N	-4952.794776112085	-4.234371311113178
1000	-3739.5794012584124	2.0	-3737.255392186601	-2.3240090718115782
2000	-3745.9707592810005	3.0	-3742.2411062001665	-3.7296530808339
3000	-3739.3392100545825	4.0	-3737.1156921600996	-2.223517894482908
4000	-3743.570692377134	5.0	-3741.9752567204655	-1.5954356566683277
5000	-3746.8158197464854	6.0	-3744.562744531829	-2.2530752146561763
6000	-3741.2798428209603	7.0	-3740.4079411923026	-0.8719016286575838
7000	-3740.0316692716183	8.0	-3740.7717523671313	0.7400830955131688
8000	-3740.5565600956843	9.0	-3740.3281388447826	-0.22842125090172338
9000	-3744.4901492339714	9.0	-3741.2724700755602	-3.2176791584111593
10000	-3743.782881596564	10.0	-3740.201015897454	-3.58186569910993
11000	-3739.1914931175247	11.0	-3738.1156970146308	-1.0757961028937282
12000	-3741.026193782466	12.0	-3738.756776293875	-2.269417488591033
13000	-3742.5497315376847	13.0	-3738.597349940646	-3.9523815970389875
14000	-3741.8181686886874	14.0	-3739.035664727193	-2.78250396149463
15000	-3740.984204118149	15.0	-3737.9728238629477	-3.011380255201547
16000	-3743.2120198670004	16.0	-3741.599540633619	-1.6124792333810989
17000	-3741.587014515869	17.0	-3739.135483055568	-2.451531460301285
18000	-3745.1003846535614	18.0	-3741.589095169253	-3.5112894843082487
19000	-3740.2472348235096	18.0	-3736.9289666598397	-3.3182681636700035
20000	-3744.5360432953125	19.0	-3742.6276100273167	-1.9084332679959501
21000	-3744.502377944938	20.0	-3741.5349113090647	-2.9674666358731123
22000	-3740.4346335038367	21.0	-3739.9226754411766	-0.5119580626601516
23000	-3739.667977603013	22.0	-3738.7429607982094	-0.9250168048031391
24000	-3742.6072034072026	23.0	-3741.6254359618474	-0.9817674453550538
25000	-3742.600874147704	24.0	-3741.132716355064	-1.4681577926399345
26000	-3741.364927572421	25.0	-3740.4409186845132	-0.9240088879079544
27000	-3739.436317831398	26.0	-3737.9821080137317	-1.4542098176660188
28000	-3742.5032894484216	27.0	-3740.9792390245825	-1.524050423839009
29000	-3749.2269511204777	27.0	-3747.595410636592	-1.6315404838855259
30000	-3740.7105007328855	28.0	-3738.8424913438635	-1.8680093890219363
31000	-3748.1689960812514	29.0	-3745.7537583731364	-2.4152377081150562
32000	-3738.8165554507536	30.0	-3737.534762237626	-1.281793213127533
33000	-3739.0159087522343	31.0	-3739.210599584384	0.1946908321495866
34000	-3741.1897632129126	32.0	-3740.7033373354507	-0.4864258774618926
35000	-3739.111912814927	33.0	-3738.677737051859	-0.4341757630679943
36000	-3741.814569293211	34.0	-3741.144690513517	-0.6698787796939336
37000	-3740.577996267844	35.0	-3739.6104414428255	-0.9675548250182184
38000	-3740.746844113276	36.0	-3738.76440705433	-1.9824370589458378
39000	-3739.6688054860674	36.0	-3738.437808437965	-1.2309970481021608
40000	-3747.2560328176082	37.0	-3743.118548758399	-4.137484059209192
41000	-3743.4300487017063	38.0	-3739.648582408952	-3.7814662927544465
42000	-3746.18323194789	39.0	-3744.066551713293	-2.116680234596938
43000	-3739.4748833549975	40.0	-3738.7258269663002	-0.7490563886972801
44000	-3740.561312961406	41.0	-3739.555450172653	-1.0058627887532703
45000	-3740.1043676707773	42.0	-3738.0921760446668	-2.0121916261107318
46000	-3744.605319821813	43.0	-3741.067514079884	-3.53780574192882
47000	-3742.579174502759	44.0	-3740.3937366105874	-2.185437892171503
48000	-3744.6697424560507	45.0	-3739.545907638351	-5.123834817699995
49000	-3740.9415399398536	45.0	-3738.4826277265506	-2.4589122133031323
50000	-3743.3247779971666	46.0	-3740.531072282619	-2.7937057145479613
51000	-3743.7927434640997	47.0	-3740.167556251476	-3.625187212623673
52000	-3741.465930319911	48.0	-3740.8550658090808	-0.6108645108301931
53000	-3741.4870980241053	49.0	-3739.300180933752	-2.1869170903533486
54000	-3740.4800828112766	50.0	-3740.3487675470287	-0.13131526424786344
55000	-3742.2992776517713	51.0	-3738.7824339821705	-3.516843669600683
56000	-3740.459500117336	52.0	-3738.1123357532288	-2.3471643641073006
57000	-3746.755030738017	53.0	-3741.328727465011	-5.426303273005924
58000	-3742.3900028638823	54.0	-3741.288864594411	-1.101138269471256
59000	-3743.472788838853	54.0	-3737.8652228945125	-5.607565944340308
60000	-3741.630183370971	55.0	-3739.0350555563814	-2.5951278145894174
61000	-3745.3003568358786	56.0	-3742.8205773535756	-2.479779482303118
62000	-3740.333279976493	57.0	-3738.9951385289046	-1.3381414475882827
63000	-3739.551441533268	58.0	-3739.834406774543	0.2829652412748107
64000	-3738.177120685936	57.9	-3740.701173519486	2.5240528335499413
65000	-3737.1278256342175	50.0	-3739.0751749184733	1.9473492842558833
66000	-3744.4525876726407	56.6	-3742.781606499407	-1.6709811732334812
67000	-3740.453812479204	56.4	-3738.222111910229	-2.2317005689748663
68000	-3739.4598764702964	58.0	-3738.3943818847706	-1.0654945855259768
69000	-3741.1157762262987	57.7	-3740.2497962840134	-0.8659799422855383
70000	-3740.318975575943	57.0	-3739.829990679518	-0.488984896425221
71000	-3739.278595525631	56.2	-3738.2617800974617	-1.0168154281693425
72000	-3740.411281616874	55.5	-3738.888311018594	-1.5229705982800583
73000	-3740.250638150826	54.7	-3739.238939004393	-1.0116991464329415
74000	-3741.3772954388487	55.2	-3741.0095648033684	-0.3677306354804699
75000	-3742.912313882551	56.6	-3739.305219173955	-3.607094708596414
76000	-3741.6779168390285	57.5	-3737.42679380431	-4.251123034718805
77000	-3742.983815548935	58.1	-3741.222985123703	-1.7608304252322284
78000	-3745.720521669311	58.5	-3742.099034062991	-3.6214876063198225
79000	-3741.6553076226946	58.2	-3737.7323541153914	-3.9229535073030974
80000	-3740.6028117309975	60.2	-3736.949059248042	-3.653752482955627
81000	-3741.005850559109	60.7	-3739.20325646626	-1.8025940928489683
82000	-3741.9405389772583	61.5	-3740.4333701794135	-1.5071687978447252
83000	-3741.294788983036	62.2	-3739.1839250457947	-2.1108639372413034
84000	-3742.0647394884327	63.1	-3740.9408732589723	-1.1238662294605786
85000	-3739.117860886236	63.8	-3737.9017659316805	-1.216094954555348
86000	-3744.1292694595804	66.3	-3742.5461534876877	-1.5831159718929242
87000	-3743.735962761607	67.5	-3740.534317694522	-3.2016450670847743
88000	-3743.0516559898033	67.1	-3738.8711343805458	-4.180521609257623
89000	-3745.6714397975616	63.3	-3742.0541038990195	-3.6173358985420703
90000	-3742.3107078376456	63.7	-3740.2239447939132	-2.0867630437326046
91000	-3742.773342723112	63.8	-3739.0065121027205	-3.766830620391197
92000	-3742.0052572940867	64.6	-3739.9118117455814	-2.093445548505229
93000	-3741.562179032373	65.5	-3739.2167859604438	-2.3453930719292626
94000	-3744.571111240725	66.7	-3741.6969064766126	-2.874204764112175
95000	-3742.270935076715	67.4	-3739.857356751934	-2.4135783247811133
96000	-3741.981781671668	68.2	-3740.7813359289994	-1.2004457426688637
97000	-3739.1938668477665	69.4	-3737.262196794857	-1.9316700529094035
98000	-3740.24900029604	69.1	-3737.8447595460293	-2.4042407500104765
99000	-3744.870603106284	71.7	-3740.250243417851	-4.620359688432973
100000	-3746.182088934081	71.9	-3741.8127570759957	-4.369331858085311
101000	-3743.337996104241	70.6	-3742.0376460678035	-1.3003500364373464
102000	-3738.248959154214	77.0	-3738.977802747621	0.7288435934069413
103000	-3740.446088785014	76.8	-3741.002717977698	0.5566291926838747
104000	-3737.5692570692368	72.6	-3738.5985341901774	1.029277120940577
105000	-3739.856818059969	70.9	-3740.6035398675426	0.7467218075735089
106000	-3744.8350587854184	76.0	-3741.4260243794242	-3.4090344059943236
107000	-3747.1133172002415	76.7	-3745.343643911935	-1.7696732883064936
108000	-3740.4369102536325	80.4	-3738.0208699476657	-2.416040305966775
109000	-3743.2032194020226	77.8	-3740.8343024804244	-2.3689169215980477
110000	-3744.046984071087	79.0	-3741.8745791959454	-2.17240487514146
111000	-3742.8862513982854	79.2	-3741.528700132946	-1.3575512653391113
112000	-3738.505597485732	82.6	-3737.686673109573	-0.8189243761588694
113000	-3741.43467041415	83.1	-3740.537774076183	-0.8968963379668677
114000	-3741.158260189148	83.1	-3740.4577469678243	-0.7005132213238574
115000	-3742.035179735026	83.9	-3741.0630227254883	-0.9721570095376024
116000	-3741.196150522575	84.6	-3737.966586475079	-3.2295640474960146
117000	-3740.2700931764625	85.1	-3738.768499437121	-1.501593739341397
118000	-3743.515823455839	87.0	-3740.244161935928	-3.2716615199109333
119000	-3743.9821783011867	87.2	-3742.5874092492795	-1.3947690519071672
120000	-3742.9648220809313	87.3	-3742.480123665398	-0.484698415533356
121000	-3739.404712512299	90.2	-3738.1544345950283	-1.2502779172705085
122000	-3741.042136923071	90.6	-3739.237668484973	-1.8044684380985163
123000	-3741.92434812692	91.4	-3738.0382695932954	-3.8860785336244703
124000	-3744.0487741760226	92.9	-3742.3381870460566	-1.7105871299656903
125000	-3743.499799909855	93.0	-3739.6608161086283	-3.8389838012269077
126000	-3740.0683009837926	95.7	-3738.190829016281	-1.8774719675117195
127000	-3745.1431377546187	97.2	-3742.880467380913	-2.2626703737053813
128000	-3741.190695189717	98.4	-3738.392705935387	-2.797989254330221
129000	-3739.719987010545	99.9	-3738.6598183729843	-1.060168637560925
130000	-3740.6580961379777	99.6	-3739.1800828546834	-1.478013283294478
131000	-3745.6042395019035	104.5	-3743.2063982708432	-2.3978412310604567
132000	-3740.9966355319298	106.1	-3739.331895681625	-1.66473985030447
133000	-3741.9799889770184	107.0	-3738.9411085773036	-3.038880399714853
134000	-3739.8111346165165	107.3	-3738.0553748167868	-1.7557597997295584
135000	-3740.980034539456	107.5	-3739.0231653016535	-1.9568692378022932
136000	-3741.8120974180415	108.2	-3737.31720141625	-4.494896001791189
137000	-3743.1385285265037	109.5	-3740.122928893425	-3.0155996330785895
138000	-3740.0583030347316	111.0	-3737.251750471267	-2.806552563464791
139000	-3744.3035430313735	111.5	-3740.738628421676	-3.5649146096975506
140000	-3742.195925139903	112.3	-3739.427389539666	-2.7685356002369406
141000	-3741.1976785019283	113.9	-3739.155690432234	-2.0419880696939057
142000	-3741.6649476646703	114.7	-3739.0800122688893	-2.5849353957809758
143000	-3741.237424978373	115.3	-3739.7939497396937	-1.4434752386791416
144000	-3738.6350269940863	115.3	-3738.09396432882	-0.5410626652658328
145000	-3740.65608635341	114.5	-3739.6104764446955	-1.045609908714777
146000	-3738.4808348650013	111.0	-3738.731185538387	0.2503506733854497
147000	-3737.0156948176814	106.3	-3739.298453550276	2.282758732594843
148000	-3740.7153099426278	104.8	-3738.885677691872	-1.829632250755619
149000	-3741.5282646689984	104.3	-3739.447493441249	-2.0807712277493593
150000	-3742.502485698138	105.3	-3737.987090893557	-4.515394804581481
151000	-3740.041843235698	106.3	-3739.094878393481	-0.9469648422170327
152000	-3741.8499127570585	107.1	-3738.8919213080735	-2.9579914489850556
153000	-3742.3223542265323	108.1	-3739.467804347688	-2.8545498788443457
154000	-3741.3913127282653	108.9	-3741.644633047021	0.2533203187558888
155000	-3741.7528245827116	109.7	-3739.243300701024	-2.5095238816873193
156000	-3740.4230541701054	110.3	-3738.9228336359383	-1.500220534167058
157000	-3746.565647503324	113.7	-3739.9090272472176	-6.656620256106061
158000	-3742.888057866144	113.7	-3740.0243615384243	-2.863696327720116
159000	-3746.089980007909	108.4	-3744.8143197339973	-1.2756602739117455
